iso_code,continent,location,date,new_cases,new_deaths,new_vaccinations,stringency_index,population_density
IDN,Asia,Indonesia,02-01-22,174,1,,66.68,145.725
IDN,Asia,Indonesia,03-01-22,265,5,,61.13,145.725
IDN,Asia,Indonesia,04-01-22,299,3,,61.12,145.725
IDN,Asia,Indonesia,05-01-22,404,4,,61.11,145.725
IDN,Asia,Indonesia,06-01-22,533,7,,61.1,145.725
IDN,Asia,Indonesia,07-01-22,518,5,,62.26,145.725
IDN,Asia,Indonesia,08-01-22,479,6,,62.25,145.725
IDN,Asia,Indonesia,09-01-22,529,2,,62.25,145.725
IDN,Asia,Indonesia,10-01-22,454,7,,62.25,145.725
IDN,Asia,Indonesia,11-01-22,802,8,,62.25,145.725
IDN,Asia,Indonesia,12-01-22,646,6,,62.24,145.725
IDN,Asia,Indonesia,13-01-22,793,5,,62.23,145.725
IDN,Asia,Indonesia,14-01-22,850,8,,62.23,145.725
IDN,Asia,Indonesia,15-01-22,1054,4,,62.22,145.725
IDN,Asia,Indonesia,16-01-22,855,3,,62.22,145.725
IDN,Asia,Indonesia,17-01-22,772,4,,62.22,145.725
IDN,Asia,Indonesia,18-01-22,1362,9,,62.21,145.725
IDN,Asia,Indonesia,19-01-22,1745,9,,62.2,145.725
IDN,Asia,Indonesia,20-01-22,2116,7,,62.2,145.725
IDN,Asia,Indonesia,21-01-22,2604,2,,60.94,145.725
IDN,Asia,Indonesia,22-01-22,3205,5,,60.93,145.725
IDN,Asia,Indonesia,23-01-22,2925,14,,60.93,145.725
IDN,Asia,Indonesia,24-01-22,2927,7,,60.92,145.725
IDN,Asia,Indonesia,25-01-22,4878,20,,60.91,145.725
IDN,Asia,Indonesia,26-01-22,7010,7,,60.89,145.725
IDN,Asia,Indonesia,27-01-22,8077,7,,60.88,145.725
IDN,Asia,Indonesia,28-01-22,9905,7,,60.86,145.725
IDN,Asia,Indonesia,29-01-22,11588,17,,60.85,145.725
IDN,Asia,Indonesia,30-01-22,12422,18,,60.85,145.725
IDN,Asia,Indonesia,31-01-22,10185,17,,60.85,145.725
IDN,Asia,Indonesia,01-02-22,16021,28,,60.83,145.725
IDN,Asia,Indonesia,02-02-22,17895,25,,60.83,145.725
IDN,Asia,Indonesia,03-02-22,27197,38,,60.82,145.725
IDN,Asia,Indonesia,04-02-22,32211,42,,60.8,145.725
IDN,Asia,Indonesia,05-02-22,33729,44,,60.79,145.725
IDN,Asia,Indonesia,06-02-22,36057,57,,60.78,145.725
IDN,Asia,Indonesia,07-02-22,26121,82,1644652,60.78,145.725
IDN,Asia,Indonesia,08-02-22,37492,83,976992,60.76,145.725
IDN,Asia,Indonesia,09-02-22,46843,65,1799355,60.75,145.725
IDN,Asia,Indonesia,10-02-22,40618,74,1153911,60.73,145.725
IDN,Asia,Indonesia,11-02-22,40489,100,,60.72,145.725
IDN,Asia,Indonesia,12-02-22,55209,107,,60.7,145.725
IDN,Asia,Indonesia,13-02-22,44526,111,113460,60.69,145.725
IDN,Asia,Indonesia,14-02-22,36501,145,1304277,60.69,145.725
IDN,Asia,Indonesia,15-02-22,57049,134,1308005,60.67,145.725
IDN,Asia,Indonesia,16-02-22,64718,167,1254861,60.66,145.725
IDN,Asia,Indonesia,17-02-22,63956,206,1380760,60.64,145.725
IDN,Asia,Indonesia,18-02-22,59635,216,1346827,60.62,145.725
IDN,Asia,Indonesia,19-02-22,59384,158,598168,60.61,145.725
IDN,Asia,Indonesia,20-02-22,48484,163,203561,60.6,145.725
IDN,Asia,Indonesia,21-02-22,34418,176,1032356,60.6,145.725
IDN,Asia,Indonesia,22-02-22,57491,257,1233656,60.58,145.725
IDN,Asia,Indonesia,23-02-22,61488,227,1189655,60.57,145.725
IDN,Asia,Indonesia,24-02-22,57426,317,1289730,60.55,145.725
IDN,Asia,Indonesia,25-02-22,49447,244,902895,60.54,145.725
IDN,Asia,Indonesia,26-02-22,46643,258,4495,60.53,145.725
IDN,Asia,Indonesia,27-02-22,34976,229,2639,60.53,145.725
IDN,Asia,Indonesia,28-02-22,25054,262,1433642,60.51,145.725
IDN,Asia,Indonesia,01-03-22,24728,325,3551,60.51,145.725
IDN,Asia,Indonesia,02-03-22,40920,376,2938027,60.51,145.725
IDN,Asia,Indonesia,03-03-22,37259,232,1005217,60.48,145.725
IDN,Asia,Indonesia,04-03-22,26347,328,1414860,60.47,145.725
IDN,Asia,Indonesia,05-03-22,30156,322,1208004,60.46,145.725
IDN,Asia,Indonesia,06-03-22,24867,254,,60.45,145.725
IDN,Asia,Indonesia,07-03-22,21380,258,,60.44,145.725
IDN,Asia,Indonesia,08-03-22,30148,401,867681,54.87,145.725
IDN,Asia,Indonesia,09-03-22,26336,304,1690233,49.31,145.725
IDN,Asia,Indonesia,10-03-22,21311,278,1051432,49.29,145.725
IDN,Asia,Indonesia,11-03-22,16110,290,1046725,49.28,145.725
IDN,Asia,Indonesia,12-03-22,14900,248,1025196,49.27,145.725
IDN,Asia,Indonesia,13-03-22,11585,215,,49.26,145.725
IDN,Asia,Indonesia,14-03-22,9629,271,,49.26,145.725
IDN,Asia,Indonesia,15-03-22,14408,308,,49.25,145.725
IDN,Asia,Indonesia,16-03-22,13018,230,,49.24,145.725
IDN,Asia,Indonesia,17-03-22,11532,237,1550501,49.23,145.725
IDN,Asia,Indonesia,18-03-22,9528,199,,52,145.725
IDN,Asia,Indonesia,19-03-22,7951,188,,51.99,145.725
IDN,Asia,Indonesia,20-03-22,5922,139,625593,51.98,145.725
IDN,Asia,Indonesia,21-03-22,4699,154,542786,51.98,145.725
IDN,Asia,Indonesia,22-03-22,7464,170,2660118,51.96,145.725
IDN,Asia,Indonesia,23-03-22,6376,159,1725005,51.94,145.725
IDN,Asia,Indonesia,24-03-22,5808,122,329943,51.94,145.725
IDN,Asia,Indonesia,25-03-22,4857,120,,50.35,145.725
IDN,Asia,Indonesia,26-03-22,4189,107,,50.33,145.725
IDN,Asia,Indonesia,27-03-22,3077,100,,50.32,145.725
IDN,Asia,Indonesia,28-03-22,2798,104,,50.31,145.725
IDN,Asia,Indonesia,29-03-22,3895,108,1197928,50.29,145.725
IDN,Asia,Indonesia,30-03-22,3840,118,965965,50.28,145.725
IDN,Asia,Indonesia,31-03-22,3332,89,1344940,50.27,145.725
IDN,Asia,Indonesia,01-04-22,2930,75,,50.26,145.725
IDN,Asia,Indonesia,02-04-22,2300,77,,50.25,145.725
IDN,Asia,Indonesia,03-04-22,1933,47,,50.25,145.725
IDN,Asia,Indonesia,04-04-22,1661,61,,50.25,145.725
IDN,Asia,Indonesia,05-04-22,2282,72,2112406,50.25,145.725
IDN,Asia,Indonesia,06-04-22,2400,43,613226,50.23,145.725
IDN,Asia,Indonesia,07-04-22,2089,45,619207,50.22,145.725
IDN,Asia,Indonesia,08-04-22,1755,47,792424,50.22,145.725
IDN,Asia,Indonesia,09-04-22,1468,41,754719,50.21,145.725
IDN,Asia,Indonesia,10-04-22,1071,29,440521,50.21,145.725
IDN,Asia,Indonesia,11-04-22,1196,48,1016677,50.21,145.725
IDN,Asia,Indonesia,12-04-22,1455,43,665613,50.2,145.725
IDN,Asia,Indonesia,13-04-22,1551,29,1280806,50.19,145.725
IDN,Asia,Indonesia,14-04-22,833,48,742377,50.19,145.725
IDN,Asia,Indonesia,15-04-22,922,26,,50.18,145.725
IDN,Asia,Indonesia,16-04-22,602,24,,50.17,145.725
IDN,Asia,Indonesia,17-04-22,607,22,,50.17,145.725
IDN,Asia,Indonesia,18-04-22,559,37,772858,50.17,145.725
IDN,Asia,Indonesia,19-04-22,837,34,1487536,43.21,145.725
IDN,Asia,Indonesia,20-04-22,741,37,,43.21,145.725
IDN,Asia,Indonesia,21-04-22,585,41,,43.2,145.725
IDN,Asia,Indonesia,22-04-22,651,25,,43.19,145.725
IDN,Asia,Indonesia,23-04-22,522,27,,43.19,145.725
IDN,Asia,Indonesia,24-04-22,382,33,275680,43.19,145.725
IDN,Asia,Indonesia,25-04-22,317,33,602592,43.18,145.725
IDN,Asia,Indonesia,26-04-22,576,30,775834,43.18,145.725
IDN,Asia,Indonesia,27-04-22,617,36,1794076,43.18,145.725
IDN,Asia,Indonesia,28-04-22,412,18,0,43.17,145.725
IDN,Asia,Indonesia,29-04-22,395,23,0,43.15,145.725
IDN,Asia,Indonesia,30-04-22,329,17,0,43.15,145.725
IDN,Asia,Indonesia,01-05-22,244,16,0,43.15,145.725
IDN,Asia,Indonesia,02-05-22,168,14,0,43.14,145.725
IDN,Asia,Indonesia,03-05-22,107,18,0,43.14,145.725
IDN,Asia,Indonesia,04-05-22,176,16,,43.14,145.725
IDN,Asia,Indonesia,05-05-22,250,19,,43.14,145.725
IDN,Asia,Indonesia,06-05-22,245,17,,43.14,145.725
IDN,Asia,Indonesia,07-05-22,218,14,0,43.14,145.725
IDN,Asia,Indonesia,08-05-22,227,10,0,43.14,145.725
IDN,Asia,Indonesia,09-05-22,254,15,0,43.14,145.725
IDN,Asia,Indonesia,10-05-22,456,20,,43.13,145.725
IDN,Asia,Indonesia,11-05-22,400,8,,43.13,145.725
IDN,Asia,Indonesia,12-05-22,335,14,,43.13,145.725
IDN,Asia,Indonesia,13-05-22,335,10,0,43.12,145.725
IDN,Asia,Indonesia,14-05-22,308,5,0,43.12,145.725
IDN,Asia,Indonesia,15-05-22,257,5,0,43.12,145.725
IDN,Asia,Indonesia,16-05-22,182,6,0,41.97,145.725
IDN,Asia,Indonesia,17-05-22,247,17,0,41.97,145.725
IDN,Asia,Indonesia,18-05-22,327,17,0,41.96,145.725
IDN,Asia,Indonesia,19-05-22,318,12,0,41.95,145.725
IDN,Asia,Indonesia,20-05-22,250,3,0,41.94,145.725
IDN,Asia,Indonesia,21-05-22,263,6,0,41.93,145.725
IDN,Asia,Indonesia,22-05-22,227,3,0,41.93,145.725
IDN,Asia,Indonesia,23-05-22,174,12,0,41.92,145.725
IDN,Asia,Indonesia,24-05-22,345,14,0,41.92,145.725
IDN,Asia,Indonesia,25-05-22,315,5,0,41.91,145.725
IDN,Asia,Indonesia,26-05-22,246,3,0,41.91,145.725
IDN,Asia,Indonesia,27-05-22,224,9,0,41.9,145.725
IDN,Asia,Indonesia,28-05-22,279,8,0,41.9,145.725
IDN,Asia,Indonesia,29-05-22,242,1,0,41.89,145.725
IDN,Asia,Indonesia,30-05-22,218,12,0,41.89,145.725
IDN,Asia,Indonesia,31-05-22,340,5,0,41.89,145.725
IDN,Asia,Indonesia,01-06-22,368,3,0,41.88,145.725
IDN,Asia,Indonesia,02-06-22,304,6,,41.88,145.725
IDN,Asia,Indonesia,03-06-22,372,4,,41.87,145.725
IDN,Asia,Indonesia,04-06-22,395,6,,41.87,145.725
IDN,Asia,Indonesia,05-06-22,388,5,,41.87,145.725
IDN,Asia,Indonesia,06-06-22,342,7,,34.47,145.725
IDN,Asia,Indonesia,07-06-22,518,2,,32.6,145.725
IDN,Asia,Indonesia,08-06-22,520,4,,30.43,145.725
IDN,Asia,Indonesia,09-06-22,556,7,,30.43,145.725
IDN,Asia,Indonesia,10-06-22,627,3,,30.43,145.725
IDN,Asia,Indonesia,11-06-22,574,3,,30.43,145.725
IDN,Asia,Indonesia,12-06-22,551,2,,30.43,145.725
IDN,Asia,Indonesia,13-06-22,591,9,,30.43,145.725
IDN,Asia,Indonesia,14-06-22,930,10,,30.43,145.725
IDN,Asia,Indonesia,15-06-22,1242,8,,30.41,145.725
IDN,Asia,Indonesia,16-06-22,1173,3,,30.41,145.725
IDN,Asia,Indonesia,17-06-22,1220,6,,30.41,145.725
IDN,Asia,Indonesia,18-06-22,1264,5,,30.41,145.725
IDN,Asia,Indonesia,19-06-22,1167,3,,30.41,145.725
IDN,Asia,Indonesia,20-06-22,1180,8,,30.41,145.725
IDN,Asia,Indonesia,21-06-22,1678,5,,30.22,145.725
IDN,Asia,Indonesia,22-06-22,1985,2,,32.38,145.725
IDN,Asia,Indonesia,23-06-22,1907,4,,32.38,145.725
IDN,Asia,Indonesia,24-06-22,2069,5,,32.38,145.725
IDN,Asia,Indonesia,25-06-22,1831,3,,32.38,145.725
IDN,Asia,Indonesia,26-06-22,1726,3,,32.38,145.725
IDN,Asia,Indonesia,27-06-22,1445,9,,32.38,145.725
IDN,Asia,Indonesia,28-06-22,2167,2,,29.94,145.725
IDN,Asia,Indonesia,29-06-22,2149,3,,29.94,145.725
IDN,Asia,Indonesia,30-06-22,2248,6,,29.94,145.725
IDN,Asia,Indonesia,01-07-22,2049,3,,29.94,145.725
IDN,Asia,Indonesia,02-07-22,1794,5,,29.94,145.725
IDN,Asia,Indonesia,03-07-22,1614,4,,29.94,145.725
IDN,Asia,Indonesia,04-07-22,1434,9,,29.94,145.725
IDN,Asia,Indonesia,05-07-22,2577,8,,29.94,145.725
IDN,Asia,Indonesia,06-07-22,2743,4,,29.94,145.725
IDN,Asia,Indonesia,07-07-22,2881,6,,29.94,145.725
IDN,Asia,Indonesia,08-07-22,2472,5,,29.94,145.725
IDN,Asia,Indonesia,09-07-22,2705,4,,29.94,145.725
IDN,Asia,Indonesia,10-07-22,2576,6,,29.94,145.725
IDN,Asia,Indonesia,11-07-22,1681,7,,29.94,145.725
IDN,Asia,Indonesia,12-07-22,3361,8,,29.86,145.725
IDN,Asia,Indonesia,13-07-22,3822,12,,29.86,145.725
IDN,Asia,Indonesia,14-07-22,3584,9,,29.86,145.725
IDN,Asia,Indonesia,15-07-22,3331,6,,29.86,145.725
IDN,Asia,Indonesia,16-07-22,4329,6,,29.86,145.725
IDN,Asia,Indonesia,17-07-22,3540,10,,29.86,145.725
IDN,Asia,Indonesia,18-07-22,3393,10,,29.86,145.725
IDN,Asia,Indonesia,19-07-22,5085,6,,29.83,145.725
IDN,Asia,Indonesia,20-07-22,5653,10,,29.83,145.725
IDN,Asia,Indonesia,21-07-22,5410,5,,29.83,145.725
IDN,Asia,Indonesia,22-07-22,4834,13,,29.83,145.725
IDN,Asia,Indonesia,23-07-22,4943,9,,29.83,145.725
IDN,Asia,Indonesia,24-07-22,4071,0,,29.83,145.725
IDN,Asia,Indonesia,25-07-22,4048,14,,29.83,145.725
IDN,Asia,Indonesia,26-07-22,6483,13,,29.81,145.725
IDN,Asia,Indonesia,27-07-22,6438,11,,29.81,145.725
IDN,Asia,Indonesia,28-07-22,6353,17,,29.81,145.725
IDN,Asia,Indonesia,29-07-22,5831,13,,29.81,145.725
IDN,Asia,Indonesia,30-07-22,5398,13,,29.81,145.725
IDN,Asia,Indonesia,31-07-22,4205,10,,29.81,145.725
IDN,Asia,Indonesia,01-08-22,3696,11,,24.18,145.725
IDN,Asia,Indonesia,02-08-22,5827,24,,24.16,145.725
IDN,Asia,Indonesia,03-08-22,6167,18,,24.16,145.725
IDN,Asia,Indonesia,04-08-22,6527,14,,24.16,145.725
IDN,Asia,Indonesia,05-08-22,5929,12,,24.16,145.725
IDN,Asia,Indonesia,06-08-22,5455,10,,24.16,145.725
IDN,Asia,Indonesia,07-08-22,4279,13,,24.16,145.725
IDN,Asia,Indonesia,08-08-22,4425,18,,24.16,145.725
IDN,Asia,Indonesia,09-08-22,6276,18,,24.14,145.725
IDN,Asia,Indonesia,10-08-22,5926,18,,24.14,145.725
IDN,Asia,Indonesia,11-08-22,5532,22,,24.14,145.725
IDN,Asia,Indonesia,12-08-22,6091,18,,24.14,145.725
IDN,Asia,Indonesia,13-08-22,5104,19,,24.14,145.725
IDN,Asia,Indonesia,14-08-22,4442,18,,24.14,145.725
IDN,Asia,Indonesia,15-08-22,3588,26,,24.14,145.725
IDN,Asia,Indonesia,16-08-22,5869,25,,27.84,145.725
IDN,Asia,Indonesia,17-08-22,5253,19,,27.84,145.725
IDN,Asia,Indonesia,18-08-22,4039,21,,27.84,145.725
IDN,Asia,Indonesia,19-08-22,5163,26,,27.84,145.725
IDN,Asia,Indonesia,20-08-22,4922,22,,27.84,145.725
IDN,Asia,Indonesia,21-08-22,3949,12,,27.84,145.725
IDN,Asia,Indonesia,22-08-22,3300,19,,27.84,145.725
IDN,Asia,Indonesia,23-08-22,4858,24,,27.84,145.725
IDN,Asia,Indonesia,24-08-22,5428,18,,27.84,145.725
IDN,Asia,Indonesia,25-08-22,5214,19,,29.96,145.725
IDN,Asia,Indonesia,26-08-22,4549,21,,29.96,145.725
IDN,Asia,Indonesia,27-08-22,4170,15,,29.96,145.725
IDN,Asia,Indonesia,28-08-22,3228,7,,29.96,145.725
IDN,Asia,Indonesia,29-08-22,2871,21,,29.96,145.725
IDN,Asia,Indonesia,30-08-22,5070,20,,29.96,145.725
IDN,Asia,Indonesia,31-08-22,4563,25,,29.96,145.725
IDN,Asia,Indonesia,01-09-22,4094,25,,29.96,145.725
IDN,Asia,Indonesia,02-09-22,3616,17,,29.96,145.725
IDN,Asia,Indonesia,03-09-22,3260,23,,29.96,145.725
IDN,Asia,Indonesia,04-09-22,2764,16,,29.96,145.725
IDN,Asia,Indonesia,05-09-22,2340,21,,29.96,145.725
IDN,Asia,Indonesia,06-09-22,3607,28,,29.96,145.725
IDN,Asia,Indonesia,07-09-22,3513,21,,29.96,145.725
IDN,Asia,Indonesia,08-09-22,3138,12,,29.96,145.725
IDN,Asia,Indonesia,09-09-22,2804,12,,29.96,145.725
IDN,Asia,Indonesia,10-09-22,2609,16,,29.96,145.725
IDN,Asia,Indonesia,11-09-22,1939,13,,29.96,145.725
IDN,Asia,Indonesia,12-09-22,1848,17,,29.96,145.725
IDN,Asia,Indonesia,13-09-22,2896,20,,29.94,145.725
IDN,Asia,Indonesia,14-09-22,2799,21,,29.94,145.725
IDN,Asia,Indonesia,15-09-22,2651,21,,29.94,145.725
IDN,Asia,Indonesia,16-09-22,2358,27,,29.94,145.725
IDN,Asia,Indonesia,17-09-22,2079,8,,29.94,145.725
IDN,Asia,Indonesia,18-09-22,1683,8,,29.93,145.725
IDN,Asia,Indonesia,19-09-22,1620,23,,29.93,145.725
IDN,Asia,Indonesia,20-09-22,2518,15,,29.93,145.725
IDN,Asia,Indonesia,21-09-22,2384,18,,29.93,145.725
IDN,Asia,Indonesia,22-09-22,2162,18,,29.93,145.725
IDN,Asia,Indonesia,23-09-22,1904,20,,29.93,145.725
IDN,Asia,Indonesia,24-09-22,1724,12,,29.93,145.725
IDN,Asia,Indonesia,25-09-22,1411,16,,29.93,145.725
IDN,Asia,Indonesia,26-09-22,1344,22,,29.92,145.725
IDN,Asia,Indonesia,27-09-22,1976,21,,29.92,145.725
IDN,Asia,Indonesia,28-09-22,1915,19,,29.92,145.725
IDN,Asia,Indonesia,29-09-22,2003,17,,29.92,145.725
IDN,Asia,Indonesia,30-09-22,1857,19,,29.92,145.725
IDN,Asia,Indonesia,01-10-22,1639,10,,29.92,145.725
IDN,Asia,Indonesia,02-10-22,1322,10,,29.91,145.725
IDN,Asia,Indonesia,03-10-22,1134,11,,29.91,145.725
IDN,Asia,Indonesia,04-10-22,1851,13,,29.91,145.725
IDN,Asia,Indonesia,05-10-22,1722,9,,29.91,145.725
IDN,Asia,Indonesia,06-10-22,1831,12,,29.91,145.725
IDN,Asia,Indonesia,07-10-22,1501,15,,29.91,145.725
IDN,Asia,Indonesia,08-10-22,0,0,,29.91,145.725
IDN,Asia,Indonesia,09-10-22,2324,13,,29.91,145.725
IDN,Asia,Indonesia,10-10-22,1195,14,,29.9,145.725
IDN,Asia,Indonesia,11-10-22,2077,16,,29.9,145.725
IDN,Asia,Indonesia,12-10-22,2028,14,,29.9,145.725
IDN,Asia,Indonesia,13-10-22,1830,14,,29.9,145.725
IDN,Asia,Indonesia,14-10-22,1786,18,,29.9,145.725
IDN,Asia,Indonesia,15-10-22,1678,20,,29.9,145.725
IDN,Asia,Indonesia,16-10-22,1326,12,,29.9,145.725
IDN,Asia,Indonesia,17-10-22,1233,14,,29.9,145.725
IDN,Asia,Indonesia,18-10-22,2164,18,,29.9,145.725
IDN,Asia,Indonesia,19-10-22,2390,16,,29.9,145.725
IDN,Asia,Indonesia,20-10-22,2307,19,,29.9,145.725
IDN,Asia,Indonesia,21-10-22,2227,18,,29.9,145.725
IDN,Asia,Indonesia,22-10-22,2087,18,,29.9,145.725
IDN,Asia,Indonesia,23-10-22,1685,13,,29.9,145.725
IDN,Asia,Indonesia,24-10-22,1703,25,,29.89,145.725
IDN,Asia,Indonesia,25-10-22,3008,21,,29.89,145.725
IDN,Asia,Indonesia,26-10-22,3048,24,,29.89,145.725
IDN,Asia,Indonesia,27-10-22,3029,23,,29.89,145.725
IDN,Asia,Indonesia,28-10-22,3015,22,,29.89,145.725
IDN,Asia,Indonesia,29-10-22,3141,27,,29.89,145.725
IDN,Asia,Indonesia,30-10-22,2717,26,,29.89,145.725
IDN,Asia,Indonesia,31-10-22,2457,34,,29.89,145.725
IDN,Asia,Indonesia,01-11-22,4707,32,,32.19,145.725
IDN,Asia,Indonesia,02-11-22,4873,32,,32.19,145.725
IDN,Asia,Indonesia,03-11-22,4951,42,,32.19,145.725
IDN,Asia,Indonesia,04-11-22,5303,31,,32.19,145.725
IDN,Asia,Indonesia,05-11-22,4717,39,,32.19,145.725
IDN,Asia,Indonesia,06-11-22,3662,22,,32.19,145.725
IDN,Asia,Indonesia,07-11-22,3828,42,,32.19,145.725
IDN,Asia,Indonesia,08-11-22,6601,38,,32.18,145.725
IDN,Asia,Indonesia,09-11-22,6186,43,,32.18,145.725
IDN,Asia,Indonesia,10-11-22,6294,37,,32.18,145.725
IDN,Asia,Indonesia,11-11-22,6247,46,,32.18,145.725
IDN,Asia,Indonesia,12-11-22,6179,33,,32.18,145.725
IDN,Asia,Indonesia,13-11-22,4877,36,,32.18,145.725
IDN,Asia,Indonesia,14-11-22,4408,54,,32.18,145.725
IDN,Asia,Indonesia,15-11-22,7893,41,,32.18,145.725
IDN,Asia,Indonesia,16-11-22,8486,54,,32.18,145.725
IDN,Asia,Indonesia,17-11-22,7822,38,,32.18,145.725
IDN,Asia,Indonesia,18-11-22,6699,32,,32.18,145.725
IDN,Asia,Indonesia,19-11-22,6383,25,,32.18,145.725
IDN,Asia,Indonesia,20-11-22,5172,31,,32.18,145.725
IDN,Asia,Indonesia,21-11-22,4306,43,,32.18,145.725
IDN,Asia,Indonesia,22-11-22,7644,51,,32.16,145.725
IDN,Asia,Indonesia,23-11-22,7221,51,,32.16,145.725
IDN,Asia,Indonesia,24-11-22,7110,41,,32.16,145.725
IDN,Asia,Indonesia,25-11-22,5976,35,,32.16,145.725
IDN,Asia,Indonesia,26-11-22,5469,41,,32.16,145.725
IDN,Asia,Indonesia,27-11-22,4151,35,,32.16,145.725
IDN,Asia,Indonesia,28-11-22,3225,59,,32.16,145.725
IDN,Asia,Indonesia,29-11-22,5766,54,,32.16,145.725
IDN,Asia,Indonesia,30-11-22,5609,41,,32.16,145.725
IDN,Asia,Indonesia,01-12-22,4977,54,,32.16,145.725
IDN,Asia,Indonesia,02-12-22,4179,37,,32.16,145.725
IDN,Asia,Indonesia,03-12-22,3655,32,,32.16,145.725
IDN,Asia,Indonesia,04-12-22,2548,25,,32.16,145.725
IDN,Asia,Indonesia,05-12-22,2234,48,,32.16,145.725
IDN,Asia,Indonesia,06-12-22,3744,45,,32.05,145.725
IDN,Asia,Indonesia,07-12-22,3351,41,,32.05,145.725
IDN,Asia,Indonesia,08-12-22,2977,27,,32.05,145.725
IDN,Asia,Indonesia,09-12-22,2501,36,,32.05,145.725
IDN,Asia,Indonesia,10-12-22,2191,23,,32.05,145.725
IDN,Asia,Indonesia,11-12-22,1589,26,,32.05,145.725
IDN,Asia,Indonesia,12-12-22,1225,31,,32.05,145.725
IDN,Asia,Indonesia,13-12-22,2117,32,,32.05,145.725
IDN,Asia,Indonesia,14-12-22,2136,24,,32.05,145.725
IDN,Asia,Indonesia,15-12-22,1785,24,,32.05,145.725
IDN,Asia,Indonesia,16-12-22,1451,27,,32.05,145.725
IDN,Asia,Indonesia,17-12-22,1233,22,,32.05,145.725
IDN,Asia,Indonesia,18-12-22,860,14,,32.05,145.725
IDN,Asia,Indonesia,19-12-22,809,26,,32.05,145.725
IDN,Asia,Indonesia,20-12-22,1297,27,,32.03,145.725
IDN,Asia,Indonesia,21-12-22,1123,15,,32.03,145.725
IDN,Asia,Indonesia,22-12-22,1053,22,,32.03,145.725
IDN,Asia,Indonesia,23-12-22,923,19,,32.03,145.725
IDN,Asia,Indonesia,24-12-22,784,17,,32.03,145.725
IDN,Asia,Indonesia,25-12-22,538,13,,32.03,145.725
IDN,Asia,Indonesia,26-12-22,468,14,,32.03,145.725
IDN,Asia,Indonesia,27-12-22,803,9,,32.03,145.725
IDN,Asia,Indonesia,28-12-22,695,14,,32.03,145.725
IDN,Asia,Indonesia,29-12-22,685,9,,32.03,145.725
IDN,Asia,Indonesia,30-12-22,552,10,,14.93,145.725
IDN,Asia,Indonesia,31-12-22,488,19,,14.93,145.725
LAO,Asia,Laos,03-01-20,0,0,,,29.715
LAO,Asia,Laos,04-01-20,0,0,,,29.715
LAO,Asia,Laos,05-01-20,0,0,,,29.715
LAO,Asia,Laos,06-01-20,0,0,,,29.715
LAO,Asia,Laos,07-01-20,0,0,,,29.715
LAO,Asia,Laos,08-01-20,0,0,,,29.715
LAO,Asia,Laos,09-01-20,0,0,,,29.715
LAO,Asia,Laos,10-01-20,0,0,,,29.715
LAO,Asia,Laos,11-01-20,0,0,,,29.715
LAO,Asia,Laos,12-01-20,0,0,,,29.715
LAO,Asia,Laos,13-01-20,0,0,,,29.715
LAO,Asia,Laos,14-01-20,0,0,,,29.715
LAO,Asia,Laos,15-01-20,0,0,,,29.715
LAO,Asia,Laos,16-01-20,0,0,,,29.715
LAO,Asia,Laos,17-01-20,0,0,,,29.715
LAO,Asia,Laos,18-01-20,0,0,,,29.715
LAO,Asia,Laos,19-01-20,0,0,,,29.715
LAO,Asia,Laos,20-01-20,0,0,,,29.715
LAO,Asia,Laos,21-01-20,0,0,,,29.715
LAO,Asia,Laos,22-01-20,0,0,,0,29.715
LAO,Asia,Laos,23-01-20,0,0,,0,29.715
LAO,Asia,Laos,24-01-20,0,0,,0,29.715
LAO,Asia,Laos,25-01-20,0,0,,0,29.715
LAO,Asia,Laos,26-01-20,0,0,,0,29.715
LAO,Asia,Laos,27-01-20,0,0,,0,29.715
LAO,Asia,Laos,28-01-20,0,0,,0,29.715
LAO,Asia,Laos,29-01-20,0,0,,0,29.715
LAO,Asia,Laos,30-01-20,0,0,,0,29.715
LAO,Asia,Laos,31-01-20,0,0,,0,29.715
LAO,Asia,Laos,01-02-20,0,0,,0,29.715
LAO,Asia,Laos,02-02-20,0,0,,0,29.715
LAO,Asia,Laos,03-02-20,0,0,,0,29.715
LAO,Asia,Laos,04-02-20,0,0,,0,29.715
LAO,Asia,Laos,05-02-20,0,0,,0,29.715
LAO,Asia,Laos,06-02-20,0,0,,0,29.715
LAO,Asia,Laos,07-02-20,0,0,,0,29.715
LAO,Asia,Laos,08-02-20,0,0,,0,29.715
LAO,Asia,Laos,09-02-20,0,0,,0,29.715
LAO,Asia,Laos,10-02-20,0,0,,0,29.715
LAO,Asia,Laos,11-02-20,0,0,,0,29.715
LAO,Asia,Laos,12-02-20,0,0,,0,29.715
LAO,Asia,Laos,13-02-20,0,0,,0,29.715
LAO,Asia,Laos,14-02-20,0,0,,0,29.715
LAO,Asia,Laos,15-02-20,0,0,,0,29.715
LAO,Asia,Laos,16-02-20,0,0,,0,29.715
LAO,Asia,Laos,17-02-20,0,0,,0,29.715
LAO,Asia,Laos,18-02-20,0,0,,0,29.715
LAO,Asia,Laos,19-02-20,0,0,,0,29.715
LAO,Asia,Laos,20-02-20,0,0,,0,29.715
LAO,Asia,Laos,21-02-20,0,0,,0,29.715
LAO,Asia,Laos,22-02-20,0,0,,0,29.715
LAO,Asia,Laos,23-02-20,0,0,,0,29.715
